GeneID,GSM4681806,GSM4681807,GSM4681811,GSM4681812
55773,330,86,270,237
56954,104,44,99,47
9868,384,117,337,256
348801,4,0,2,0
55076,5,3,5,3
84873,0,0,0,0
10342,428,184,734,515
25890,4,2,6,0
50939,13,5,4,1
57337,569,121,270,173
131909,4,1,2,1
54931,190,31,133,67
57092,1755,484,1847,1063
27107,576,220,573,413
100009676,48,34,71,36
6152,6451,3001,12003,5360
105374013,76,19,17,9
285359,11,10,8,2
79598,122,85,61,31
91775,625,360,338,371
64332,2230,949,8776,5607
152225,11,2,9,4
101929411,0,0,0,0
107986105,0,0,0,0
131368,0,0,0,0
105374016,0,0,0,0
107986106,0,0,0,0
105374017,0,0,0,0
105374018,0,0,0,0
100616336,0,0,0,0
105374019,1,0,0,0
105374020,0,0,1,0
105374021,0,0,1,0
107986107,0,0,0,0
107986108,0,0,0,0
105374023,0,0,0,0
214,357,184,117,80
868,425,222,437,417
107986109,0,0,1,0
105374024,0,0,0,1
105374026,0,0,0,0
105374027,5,1,0,3
107986110,7,0,1,0
107986112,0,0,0,0
101929485,0,0,0,0
105374029,0,0,0,0
101929534,0,0,0,0
107986021,0,0,0,0
100302640,0,0,0,0
344595,1,5,0,2
84692,0,0,0,0
101929579,0,0,0,0
101929607,0,0,0,0
56987,663,336,394,356
151658,0,0,0,0
285205,0,0,0,0
961,2087,802,1190,817
105374031,3,4,6,0
101929623,242,58,332,114
55081,241,67,314,182
11148,0,1,3,0
22989,2,0,0,0
57650,12,6,11,3
9666,67,28,36,28
105374033,0,0,0,0
105374034,0,0,0,0
84666,0,0,0,0
50852,175,54,165,153
9626,0,0,0,0
27136,0,0,0,0
100506506,0,0,0,0
401081,0,0,0,0
677779,0,0,0,0
151871,0,0,0,0
55211,0,3,5,0
401082,0,0,0,0
100616129,0,0,0,0
105377811,0,0,0,0
105374036,0,0,0,0
105374037,0,0,0,0
151760,0,0,0,0
100506555,2,0,0,2
25945,16,10,14,9
105374038,0,0,0,0
105374039,1,0,0,0
10225,1228,413,614,365
79413,7,4,5,17
257068,47,10,27,22
100874115,0,0,0,1
90102,81,10,22,8
107984087,0,0,0,0
105374040,0,0,0,0
55347,155,49,135,99
29114,0,0,0,0
344805,0,0,0,0
79669,12,5,13,8
693152,0,0,0,0
257144,33,19,64,11
112806053,1,0,0,0
285335,0,0,3,0
105374042,0,0,0,0
4345,22,10,44,14
105374041,1,0,0,0
112268446,30,15,12,3
151888,65,11,38,19
64422,1386,341,815,617
55032,436,124,166,114
112268447,7,2,2,1
100506621,6,2,0,1
151887,0,0,0,0
101929694,0,3,0,0
113218483,0,0,0,0
100129297,4,0,0,0
344807,6,0,1,0
131450,27,10,24,5
29083,72,19,52,39
25871,335,107,314,200
107986114,8,8,9,11
107986113,2,2,0,1
101929717,2,4,0,3
102723430,0,0,0,0
91653,4,0,2,0
55779,66,27,22,13
100874029,3,1,1,1
102466253,0,0,0,0
152185,50,27,29,18
54847,266,204,132,76
100616476,0,0,0,2
205717,637,634,483,540
80218,1090,468,748,953
523,1178,646,547,536
54762,52,33,46,10
254887,44,14,31,15
57577,93,45,73,25
105374048,1,0,0,0
79691,198,86,162,166
1814,4,0,0,0
107986115,9,2,11,6
7634,25,10,9,1
201633,420,181,285,137
26137,168,161,108,79
693153,3,0,1,0
100131117,2,4,8,3
101929754,0,1,0,0
100616166,0,0,0,0
104413890,1,0,0,0
100874131,2,0,0,0
101926886,2,1,0,1
105374051,0,0,0,0
2596,0,0,0,0
4045,0,0,0,0
105374053,0,0,0,0
109623450,0,0,0,0
107986116,0,0,0,0
105374052,0,0,0,0
101926903,0,0,0,0
100861506,0,0,0,0
285194,0,0,0,0
100616485,0,0,0,0
100506724,0,0,0,0
105374054,0,0,0,0
105374056,0,0,0,0
105374057,0,0,0,0
107986022,0,0,0,0
101926953,0,0,0,0
105374058,0,0,0,0
105374060,0,0,0,0
101926968,0,0,0,0
107983969,0,0,0,0
105374059,0,0,0,0
152404,0,0,1,0
100506765,0,0,0,0
152405,0,0,0,0
7348,0,0,0,0
8702,86,35,125,76
100874201,8,10,21,12
57514,159,181,83,60
100874246,3,2,6,5
55254,136,58,285,236
56983,140,52,35,25
51300,322,86,86,23
941,4,2,7,3
107986118,0,0,0,0
141,108,65,59,24
51365,1,0,0,0
105374062,0,0,4,0
64091,12,10,19,7
105374063,3,2,2,2
10063,123,99,176,99
105374064,0,0,0,0
89876,2,0,1,3
8856,4,0,2,0
2932,1052,778,596,370
113839522,0,0,0,0
107986119,3,2,3,0
105374065,0,0,0,0
165829,0,0,0,4
116064,366,141,189,153
100130701,0,2,0,0
11167,7,16,25,3
406975,0,1,2,0
107986121,0,0,0,0
4710,474,263,391,263
3081,18,53,45,5
285282,74,33,73,51
2960,105,30,28,46
101926983,0,0,0,0
105374069,0,0,0,0
9515,0,0,0,0
100847043,0,0,0,0
10721,9,5,0,2
503582,0,0,0,0
51725,12,2,6,22
3059,12507,6653,7704,4677
2804,813,510,639,617
9657,147,29,149,96
55840,147,10,67,34
6565,37,22,18,10
286676,5,3,1,0
101927010,0,0,0,0
942,600,220,299,203
846,0,0,0,0
1475,850,342,787,455
131076,22,11,19,11
26355,148,47,259,87
54554,44,10,12,15
102723582,21,7,9,3
3836,735,354,396,383
107984000,0,0,0,0
105374071,240,132,144,94
83666,1944,789,644,409
151636,1211,679,287,269
165631,477,187,270,126
54625,1536,756,759,349
79663,229,147,119,71
84925,472,322,308,290
100129550,179,108,81,70
54437,0,0,0,0
112268448,0,0,0,0
10954,46,41,23,11
102465667,0,0,0,0
26984,101,25,79,48
111,3,3,0,0
201562,414,134,170,96
100506826,8,5,9,4
4638,77,76,70,55
100873940,0,5,4,0
105369194,14,40,41,30
64770,162,37,66,51
54763,0,0,0,0
8997,7,3,6,3
100847021,0,0,0,0
105374077,0,0,0,0
102464832,0,0,0,0
107986123,0,0,0,0
105374076,0,0,0,0
7372,84,35,71,47
100422864,0,0,0,0
3693,89,213,208,49
56667,0,0,0,0
57493,255,225,73,80
84561,2,1,0,1
100847039,0,0,0,0
7707,812,327,274,285
105374080,0,0,2,1
105374081,0,0,0,0
8723,158,34,144,133
114885,692,383,367,206
105374312,0,0,0,0
100302204,0,0,0,0
101927056,4,1,4,0
102723696,2,0,6,1
100125556,2,4,3,2
200810,7,4,3,4
152015,1,0,0,1
54946,295,250,259,162
105374085,3,2,18,3
112267887,0,0,0,0
10840,0,0,0,0
100874204,0,0,2,0
105374083,0,0,0,0
100862662,0,0,0,0
107986124,0,0,0,0
28999,0,0,0,0
105374088,0,0,0,0
107986044,0,0,0,0
100506907,0,0,0,0
348807,0,2,0,0
79364,845,524,716,436
131669,3,3,0,0
166012,95,199,105,27
152065,0,0,0,0
105374090,0,0,0,0
114112,4,1,1,0
255330,0,0,0,0
84303,43,23,67,29
5361,74,59,25,20
285311,0,0,0,0
100419008,0,0,0,0
101927123,0,0,0,0
105374094,0,0,0,0
101927149,0,0,0,0
107986125,0,0,0,0
131601,99,131,130,73
102466199,0,0,0,0
102465857,0,0,0,0
4171,98,72,71,33
107986126,27,13,18,12
50512,40,27,48,16
80325,8430,9625,4434,4354
11343,80,158,138,147
107986127,3,0,0,3
107986129,0,0,0,0
105374096,0,1,0,0
166348,0,0,1,0
102723759,1,0,0,0
29927,1532,1434,1457,975
8607,264,216,189,83
100874089,0,2,0,0
60678,140,200,86,48
165721,0,0,0,0
285224,1,0,0,0
2624,82,87,95,31
101927167,0,3,1,1
90246,1,0,0,0
23434,2,1,0,3
6184,2437,1258,1295,788
7879,5422,2171,2958,1875
113219457,0,0,0,0
653712,11,10,4,4
28976,102,48,66,38
57501,131,77,38,22
79825,2,1,0,0
2815,38,158,239,28
100534599,772,569,747,651
339122,742,621,682,661
57461,514,200,620,365
7555,8431,2133,7095,5902
105374101,1,4,4,1
105374102,52,15,8,1
22820,720,420,484,440
102465496,0,0,0,0
56941,512,317,779,326
8971,2659,2172,5362,2591
339942,102,96,186,101
132241,85,43,50,36
677797,1,3,2,1
90288,22,10,21,21
8930,684,173,475,221
55764,98,64,84,38
6010,0,0,0,0
132243,0,1,2,1
23129,791,1295,505,423
23023,858,555,294,243
100507032,6,2,6,1
7200,0,0,0,0
644974,1,4,6,1
105374105,8,0,2,0
729375,9,12,9,2
105374104,8,0,1,6
105374103,0,0,0,0
107986131,3,1,0,3
107986133,0,0,0,0
646300,4,0,0,1
105374106,0,0,0,0
256076,0,0,0,0
131873,0,0,0,0
30849,135,88,108,109
107986023,0,0,0,2
105374107,0,0,0,0
105374108,0,0,0,0
27032,389,161,228,147
28990,87,30,52,28
79858,16,2,8,4
107986024,0,0,0,0
339874,5,0,1,2
152195,44,20,8,14
131870,546,442,204,148
107986025,0,0,0,0
105374110,0,0,0,0
11222,232,68,211,152
677836,0,0,0,0
105374114,29,11,23,24
131034,1,1,0,3
105374113,0,0,0,0
100847040,0,0,0,0
105374111,0,0,0,0
100189179,0,0,0,0
100189250,0,0,0,0
55,185,189,120,64
23317,712,339,241,129
100532724,127,39,104,38
84129,65,18,65,20
51554,1,5,0,2
79876,176,87,115,39
27031,120,36,74,42
348808,7,1,5,2
105374115,0,0,0,0
66000,0,1,0,0
101927455,0,0,0,0
101927432,1,1,7,0
8419,3,0,4,0
85003,4,4,7,0
55573,3644,1453,3994,2561
11073,554,237,378,276
7018,8,1,6,1
58477,120,77,92,47
105374116,0,0,0,0
51560,23,40,34,26
80111,0,0,0,0
6578,0,0,1,0
100507210,0,0,0,0
105374117,0,0,0,0
6259,184,75,182,198
105374119,0,0,0,0
105374118,0,0,0,0
51421,0,0,0,0
102466744,0,0,0,0
100616281,0,0,0,0
25847,511,103,229,218
80254,1010,296,468,262
2047,208,106,144,41
339855,135,110,156,54
105374121,5,11,0,0
105374120,0,2,1,0
102724019,0,7,0,0
105374122,0,0,0,0
105374123,0,0,0,0
105374124,0,0,0,0
5523,34,18,21,18
107986135,0,0,0,0
55167,1122,618,868,679
5096,155,117,110,54
10274,603,239,437,280
80723,9,3,1,4
101927597,13,6,14,1
4690,324,70,321,238
107986136,54,18,67,46
53833,10,3,7,6
105374126,0,0,0,0
8403,0,0,0,0
100507274,0,0,0,0
51208,0,0,0,0
105374127,0,0,0,0
105374128,0,0,0,1
199221,1,3,1,0
51146,0,0,0,0
51163,110,38,131,80
25852,401,132,312,231
347736,37,18,13,10
22808,41,18,21,23
105374129,0,0,0,0
83850,0,1,0,1
80321,26,1,24,13
55179,27,2,15,4
5291,394,213,247,225
103344930,0,0,0,0
668,0,0,0,0
401089,0,0,0,0
729627,0,0,0,0
389151,0,0,0,0
389152,0,0,0,0
60467,0,0,0,0
140464,0,0,0,0
56945,110,29,141,88
9276,531,269,134,144
100507291,9,1,2,4
5948,0,1,1,1
5947,0,0,0,0
349565,17,5,5,7
64084,0,0,0,2
105374132,0,0,0,0
101927808,0,0,0,0
102724068,0,0,0,0
287015,0,0,0,0
55186,495,147,954,585
92369,0,2,0,0
92370,126,43,55,55
253461,546,282,228,243
5922,1044,402,812,643
646730,0,0,0,0
9616,532,220,738,406
131890,3,0,0,3
105374134,0,0,0,0
483,682,299,425,272
7029,685,215,365,273
256356,379,106,86,85
54464,992,490,459,608
545,261,113,154,115
5357,15,2,10,5
105374136,0,0,0,0
7220,28,5,13,3
26577,0,0,2,0
100507389,0,0,0,0
344838,0,0,1,1
101927832,4,2,3,1
100289361,7,2,10,4
23350,705,268,598,447
105374138,0,0,0,0
9435,763,418,128,129
105374137,5,0,0,2
285195,149,44,111,53
100885796,0,0,0,0
102724120,0,0,0,0
205428,285,129,139,97
105374140,1,0,0,1
105374139,0,0,0,0
105374141,0,0,0,0
105374142,0,0,0,0
105374143,0,0,0,0
105374144,0,0,0,0
107986138,0,0,0,0
109729161,0,0,0,0
5352,1,4,0,1
105374145,0,0,0,0
57088,2,1,0,0
57047,4,0,0,0
5359,1613,580,414,322
389158,0,0,0,0
101927866,0,0,0,0
112268449,0,0,0,0
84107,0,0,0,0
7545,0,0,0,0
440982,0,0,0,0
102724145,0,0,0,0
100507461,0,0,0,0
105374146,0,0,0,0
105374149,0,0,0,0
105374148,0,0,0,0
105374147,0,0,0,0
105374150,0,0,0,0
185,0,0,0,0
1360,0,0,0,0
1359,21,6,27,10
107986045,0,0,0,0
2992,989,268,449,428
6596,71,29,12,11
100873945,2,1,1,0
84343,418,121,133,115
1356,61,17,18,10
101927942,0,0,0,0
107986140,0,0,0,0
116441,0,0,0,0
4071,2,0,0,1
100874091,0,0,0,0
105374151,0,0,0,0
7104,0,0,0,0
25937,2,0,0,0
100128025,0,0,0,0
51122,224,60,129,117
389161,9,2,0,3
11342,1956,654,637,514
105374152,37,51,1,8
5217,26,5,35,32
646903,0,0,0,2
653659,103,56,117,120
105374153,0,0,0,0
107986046,0,0,0,0
105374313,0,0,0,0
101927992,0,0,0,0
101928022,0,0,0,0
105374154,0,0,0,0
107986141,1,0,0,0
107986142,0,0,0,0
9819,489,299,874,474
27230,3125,1527,3020,1809
83939,1008,221,873,586
51714,1619,501,1880,1149
131831,10,2,16,1
101928085,21,11,30,10
101928105,2,1,11,1
6478,780,670,1051,786
105374155,2,2,0,3
646951,4,0,7,5
7401,1,0,0,0
116933,2,0,2,0
116931,22,16,14,14
29909,75,29,19,18
9934,270,52,31,11
53836,0,4,3,0
53829,2439,1704,832,706
64805,21,4,10,15
285313,2,2,0,0
100847036,0,0,0,0
105374157,0,0,0,0
105374158,0,0,0,0
344752,0,0,0,0
101928142,0,0,0,0
201651,0,0,0,0
105374160,0,0,0,0
13,0,0,0,0
56670,1,2,3,3
105374159,0,0,0,0
107986047,0,0,0,0
101928166,3,3,1,5
4154,6027,2285,3182,2507
401093,138,71,191,137
105374162,151,154,70,82
645843,0,6,0,0
105374163,2,0,3,0
102724289,0,0,0,0
5028,6,9,8,4
5912,861,363,691,422
105374164,4,3,0,0
105374166,0,0,0,2
105374165,0,0,0,0
107986147,0,0,0,0
152118,0,0,0,0
100507524,0,0,0,0
26084,3,0,0,0
105374167,2,1,0,0
170506,342,113,249,269
344758,0,0,0,0
105374170,0,0,0,0
105374171,1,2,0,1
4311,5494,2987,890,1084
101928190,0,0,0,0
100507537,0,0,0,0
105374172,0,0,0,0
23007,1,0,1,1
100874036,0,0,0,0
285315,28,2,34,18
9197,139,70,108,73
105374174,0,0,0,0
8833,512,155,320,264
7881,240,89,198,190
100874083,0,0,0,0
100874084,0,0,0,0
6747,548,241,379,289
100287227,50,14,53,22
25976,606,143,996,608
107986148,3,3,23,13
730091,13,5,0,0
647033,10,6,2,7
389170,3,1,1,0
339894,3,1,2,0
105374177,3,0,2,0
100498859,0,0,0,0
57018,2490,1030,4286,2206
101928236,20,2,1,3
105374179,5,0,0,0
79674,2,9,4,8
5806,17,13,78,35
152078,0,0,0,0
6474,3,0,0,0
51319,112,34,68,42
110599565,2,0,0,0
100996447,10,0,5,2
4291,17,3,39,26
85476,209,107,169,122
56925,78,12,17,10
5918,2,1,1,0
112268457,0,0,0,0
100287290,1,2,1,0
64747,1162,689,459,349
105374181,12,4,2,0
100505385,2,0,4,1
654502,0,0,0,0
29970,2,0,4,1
100500803,0,0,0,0
100874433,0,0,2,0
101928351,0,0,0,0
101928376,0,1,6,2
3592,10,2,20,3
730109,0,0,0,0
105374314,0,0,0,0
107986149,0,0,0,0
401097,6,0,1,0
100174949,94,33,37,23
57560,68,29,28,15
10051,370,98,175,139
406949,0,0,0,0
406951,0,0,0,0
286827,125,23,69,60
3840,1377,445,859,693
677767,4,0,0,0
80117,0,0,0,0
151742,276,112,64,57
8706,1,1,1,3
105374186,0,0,0,0
51068,280,89,464,367
105374187,0,0,0,0
112268450,2,2,0,0
165679,5,2,0,0
107986150,0,0,0,0
101243545,254,166,312,189
131149,0,0,0,0
107986048,0,0,0,0
107986049,0,0,0,0
647107,0,0,0,0
105374188,0,0,0,0
102724419,0,0,0,0
100302148,0,0,0,0
105374189,0,0,0,0
105374190,0,0,0,0
105374191,0,0,0,0
107986151,0,0,0,0
104355289,0,0,0,0
107986050,0,0,0,0
6476,0,0,0,0
105374192,0,0,0,0
101928405,0,0,0,0
22865,0,0,0,0
103695433,0,0,0,0
590,0,0,0,0
105374194,0,0,0,0
105374193,0,0,0,0
105374195,0,0,0,0
105374196,0,0,0,0
79740,0,0,0,0
104310350,0,0,0,0
5276,1,0,0,0
105374197,0,0,0,0
151790,3,2,8,1
11235,461,126,274,216
5274,18,4,7,0
646168,0,0,0,0
107986152,4,4,2,2
27333,70,25,20,16
93556,0,0,0,0
693136,0,0,0,0
105374200,0,0,0,0
100507661,0,0,0,0
105374201,0,0,0,0
107986051,0,0,0,0
2122,0,0,1,0
105374206,0,0,0,0
105374205,0,0,0,0
7012,0,0,4,0
84517,1,0,0,3
100189318,0,0,0,0
55892,233,76,220,176
151827,18,12,12,8
344657,1,0,0,0
79782,0,0,0,0
344658,0,0,2,0
100128164,1,0,1,1
7095,944,295,1086,846
26996,529,150,345,383
80012,1304,675,842,766
105374209,6,0,3,4
5584,102,35,68,35
6498,413,150,359,281
5010,0,0,0,0
102465497,0,0,0,0
57709,0,0,0,0
101928583,0,0,0,0
105374211,0,0,0,0
200916,158,90,261,143
56648,70,19,43,24
6514,0,0,0,0
23043,213,164,146,199
105374216,6,7,3,0
693154,0,0,2,0
102724479,10,16,30,15
5337,41,39,29,11
389177,0,0,0,0
100874219,0,0,0,0
105374218,0,0,0,0
105374217,0,0,0,0
64778,1173,646,593,437
107986153,63,17,106,62
2693,2,0,0,0
8743,1882,324,229,309
105374219,2,0,0,0
57552,91,49,13,13
1894,67,20,16,5
107986052,0,0,0,0
83893,0,0,0,0
105374221,0,0,0,0
105374220,0,0,0,0
105374224,1,2,1,2
22871,0,0,0,0
105374225,0,0,0,0
100874010,0,0,0,0
105374226,0,0,0,0
254827,0,0,0,0
107986027,0,0,0,0
100862679,0,0,0,0
100874244,0,0,0,0
100616395,0,0,0,0
100874245,0,0,0,0
102465858,0,0,0,0
105374230,0,0,0,0
100505547,1,0,0,0
105374229,0,0,0,0
101928684,0,0,0,0
79718,698,384,272,318
107986053,1,0,0,0
100820709,0,6,0,0
100505566,0,0,0,0
101928711,0,0,0,0
102724550,0,0,0,0
107986154,0,0,0,0
105374234,7,1,0,1
107986155,0,0,0,0
107986156,0,0,0,0
105374235,0,0,0,0
100874330,0,0,0,0
104797538,0,0,0,2
10242,0,0,0,0
64393,318,162,84,78
101928739,0,0,0,0
5290,673,295,592,452
27094,24,8,22,11
51193,536,142,659,367
55669,299,82,254,177
59345,766,417,168,217
107986157,0,0,0,0
86,92,34,32,33
57129,173,45,226,152
4711,389,155,235,128
107986158,0,0,0,0
8975,88,44,54,24
51555,3,1,8,1
101928790,0,0,0,0
100505609,0,0,0,0
101928856,0,0,0,0
151613,359,106,88,74
339829,52,9,11,9
101928882,0,0,0,0
105374240,0,0,0,1
8087,1064,302,1319,979
131118,119,41,92,75
347689,0,0,0,0
102724604,0,0,0,0
6657,0,0,0,0
100996490,0,0,0,0
105374242,0,0,0,0
105374243,0,0,0,0
401103,0,0,0,0
105374244,0,0,0,0
102724617,0,0,0,0
107986054,0,0,0,0
105374245,0,0,0,0
23200,1997,913,933,1306
54165,577,202,454,462
105374246,0,0,0,0
56922,161,61,130,69
105374247,0,0,1,0
27074,40,34,6,7
23101,122,58,155,111
84002,656,328,607,639
107986160,17,9,14,17
107986161,8,5,5,5
100505687,24,6,5,12
109616971,0,0,0,0
109617007,1,0,0,0
89857,358,170,160,79
100874019,1,0,0,0
105374248,0,0,0,0
107986162,22,19,25,22
54800,637,312,758,596
55689,276,143,201,131
100874113,18,3,9,5
79929,28,22,14,6
55486,436,235,337,284
100616127,0,0,0,0
10057,337,290,92,33
100873982,0,0,0,0
200909,0,0,0,0
170572,0,0,0,0
105374249,2,0,1,1
106478970,0,0,0,0
285242,0,0,0,0
8893,297,132,219,146
1857,595,547,409,264
1173,3236,2564,2596,2426
55324,406,225,501,292
90113,0,0,1,0
100187716,0,0,0,0
10195,158,156,107,41
110599564,9,13,3,2
110599583,4,8,1,1
94032,2,0,0,0
9718,0,0,0,0
5708,1109,790,866,594
1981,1211,1061,1536,881
692107,1,0,0,0
131408,112,141,54,45
1181,32,14,18,10
5437,163,58,191,71
7066,0,0,0,0
8646,0,0,0,0
105374250,0,0,0,0
105374251,0,0,0,0
100874079,0,0,0,0
2049,1,4,5,1
64110,157,73,38,42
107986163,0,0,0,0
101928992,0,0,0,0
105374253,0,0,0,0
23355,746,387,310,385
285382,1,1,0,0
339926,0,0,0,0
1962,13,1,0,2
100847054,0,0,0,0
9175,185,53,123,92
101929018,4,7,11,10
90407,75,51,63,52
105374254,1,0,5,0
200879,1,4,0,0
107986055,0,2,5,0
59343,349,186,348,299
10644,138,145,112,243
646600,0,0,6,4
100847078,0,0,0,0
6434,1793,417,3367,1653
344887,0,0,0,0
2119,1,7,16,6
105374257,2,5,3,0
1608,86,54,50,17
107986164,0,0,0,0
253573,0,0,0,0
107986165,0,0,0,0
1427,9,2,1,1
55171,86,28,73,25
51726,450,176,563,346
197,0,0,0,0
26998,0,0,0,0
105374258,0,0,0,0
3273,0,0,0,0
3827,2,1,0,0
105374259,0,0,0,0
1974,2933,756,3852,1866
619567,5,5,4,2
109617006,17,2,13,11
100302143,5,2,6,2
677847,10,3,11,6
6043,12,4,9,8
619568,5,3,7,1
5984,47,11,54,33
102724699,0,0,0,0
9370,0,0,0,0
100874095,0,0,0,0
6480,997,606,427,159
116832,11,6,14,9
101929106,0,0,0,0
132112,0,0,0,0
5648,0,0,0,0
105374260,0,0,0,0
101929130,0,0,0,0
64108,67,27,19,3
105374261,0,0,0,0
105374262,0,0,0,0
6750,0,0,0,0
344892,0,0,2,3
100131635,1,0,1,1
604,7316,4139,3376,2708
105374263,1,2,0,0
105374264,3,5,1,0
105374265,0,0,0,0
105374266,0,0,0,0
107986166,0,0,0,0
339929,18,9,5,2
4026,777,507,448,357
401105,5,1,0,2
100873917,0,1,0,0
407020,0,0,0,0
100874043,1,1,1,0
107986168,1,1,0,0
107986167,0,0,0,0
285386,22,8,25,32
100874027,0,0,1,1
105374270,0,0,0,0
107986169,0,0,0,1
8626,19,2,5,1
100126340,0,0,0,0
55214,6,2,2,2
101929152,0,0,0,0
107986170,0,0,0,0
9076,0,0,0,0
10686,0,0,0,0
131920,0,0,0,0
3556,1076,1050,1078,392
105374272,0,0,0,0
647309,0,0,0,0
100170222,0,0,0,0
107986171,0,0,0,0
344901,1,0,4,0
106480738,2,1,7,0
257313,2,2,6,1
152137,638,178,395,186
103344926,0,0,0,0
152138,0,0,0,0
105374275,0,0,0,0
105374276,0,0,0,0
105374277,0,0,0,0
2257,0,0,0,0
100873986,0,0,0,0
100873987,0,0,0,0
107986028,0,0,0,0
107986056,0,0,0,0
151963,12,9,40,8
105374280,0,0,0,0
57110,8,8,15,4
84789,0,0,0,0
344905,0,0,2,1
100874218,0,0,2,0
84239,10,4,8,3
101929198,2,0,0,0
4976,523,240,435,369
100873941,14,10,18,11
102724808,14,46,37,31
105374282,0,0,0,0
105374283,1,0,0,0
105374284,0,0,0,0
105374285,0,0,0,0
105374287,0,0,0,0
105374286,0,0,0,0
647323,0,0,0,0
100128023,0,0,0,0
285389,0,0,0,0
102724877,1,0,0,0
3280,8,4,16,0
107986172,0,0,0,0
100505920,0,0,0,0
101929337,0,0,0,0
105374289,0,0,0,0
100131551,1,0,0,0
1370,0,0,0,0
131578,0,0,0,0
2814,18,16,9,8
79572,417,306,236,323
401106,0,3,2,1
100507297,41,1,8,5
93109,21,5,13,6
105374291,0,0,0,0
55341,213,99,189,113
131583,94,54,22,21
105374292,0,0,0,0
100507391,1,0,0,0
105374293,0,0,0,0
107986174,0,0,0,0
107986173,0,0,0,0
105374294,0,0,0,0
105374295,0,0,0,0
152002,208,94,94,41
100874528,0,0,0,0
100422926,0,0,0,0
101410543,3,1,4,0
105374296,1,2,0,0
23527,2876,1234,958,783
5504,1620,443,2554,1455
347,0,0,0,0
107986029,0,0,1,0
105374298,9,7,1,3
105374297,0,0,0,0
727956,182,99,180,143
440993,46,12,35,30
693155,11,2,2,5
200958,37,2,61,10
4585,2,2,1,0
105374299,0,0,0,0
101929697,0,0,0,0
107984010,1,0,0,0
10188,1469,1299,1734,979
102465977,2,0,0,0
100128262,72,67,90,65
727978,1,1,0,1
255812,235,86,267,189
105374301,1,0,0,0
7037,556,252,747,669
401109,0,1,0,0
105374303,1,0,3,0
131540,65,30,108,39
105374304,49,20,23,10
200931,34,18,14,20
5130,868,363,505,420
255758,17,10,11,7
100534611,17,13,9,6
107986031,1,0,0,0
100874214,5,3,1,1
116211,5,3,3,1
26043,1136,712,993,846
100874034,14,10,13,16
165918,446,235,286,206
105374306,13,5,15,5
105374307,0,0,0,0
255798,0,0,0,0
348793,93,23,91,39
200933,83,40,55,31
101929769,3,0,5,0
375387,486,345,605,193
84984,204,90,23,10
54965,744,370,298,107
5062,3692,2632,1108,777
205564,246,120,410,229
22916,353,155,266,201
100874001,18,10,17,12
152217,393,251,610,235
80235,16,17,22,8
4241,5,16,17,2
100507057,5,0,2,0
1739,365,125,255,246
100616216,0,0,0,0
100507086,0,0,0,1
101926923,0,0,0,0
105374308,0,0,0,1
105374309,0,0,0,0
100129516,2,2,3,0
622,104,48,76,53
220729,95,24,66,31
107986175,0,0,1,4
112268458,2,2,3,2
9711,586,358,222,211
100126321,19,10,5,5
84248,861,218,931,660
84859,341,191,165,97
105374310,1,0,1,1
84223,31,8,21,17
6165,9580,4635,15435,7327
89782,31,11,11,11
100873947,2,1,2,3
348840,0,0,3,0
107986177,10,5,0,4
728262,2433,1687,972,1000
105379426,0,0,4,1
101928669,2,0,0,4
101059949,0,0,0,0
107987361,0,0,0,0
152687,87,9,78,52
255403,93,66,111,33
642280,3,0,4,6
107986244,0,2,0,0
654254,0,0,0,0
105374336,0,0,0,0
7700,124,73,55,52
693156,1,0,0,0
79963,38,16,48,23
170960,216,62,117,81
54872,452,187,287,148
112441426,0,0,0,0
105374338,0,0,0,0
5158,86,29,69,24
101928521,2,0,1,1
521,186,134,252,111
4636,215,167,271,140
84179,130,154,135,74
107986245,0,0,0,0
10336,467,194,213,287
107986246,5,5,7,19
107986211,49,25,46,43
100129917,22,6,10,6
10815,4,6,4,3
105374339,0,0,0,0
105374340,1,1,1,0
2580,1404,1277,870,484
105374341,1,2,14,9
84286,346,223,213,115
1609,618,547,425,171
10861,16,21,11,9
3425,131,113,74,39
53834,62,47,38,41
105374343,2,0,0,0
285498,6,2,8,9
105374344,2,0,0,0
100379220,0,1,0,0
10417,1164,823,193,159
100130872,119,72,61,57
101928548,12,3,1,5
285463,483,375,263,221
1487,1662,1231,738,601
92070,148,69,104,76
105374347,0,0,0,0
105374346,3,0,2,0
10296,901,493,386,437
57654,306,171,173,96
54729,0,0,0,0
105374348,0,0,0,0
152877,38,42,26,7
105374349,0,0,0,0
7884,641,209,653,364
92305,283,229,190,126
10460,1778,922,533,383
112268460,235,128,98,61
2261,0,0,0,0
3954,282,144,134,52
7468,398,164,243,158
677770,0,0,0,0
7469,206,216,279,170
100126332,19,12,16,14
401115,162,197,239,75
339983,14,10,0,0
353497,33,12,56,23
79441,271,76,498,296
10608,1886,1955,1820,2045
100616358,45,26,39,18
57732,248,137,164,57
105374352,11,7,16,8
107986249,0,0,0,0
402160,1,0,1,3
105374353,0,1,0,0
107986250,9,4,6,4
6047,968,404,829,647
8603,637,565,479,357
79155,623,395,775,494
102723763,0,0,0,0
6452,2730,2139,2086,1756
118,3537,2633,1359,1108
10227,774,578,725,356
317648,82,70,121,86
8602,284,145,252,169
2868,5,1,10,9
100750326,1,0,0,0
3064,572,541,236,164
345222,40,27,22,7
6002,87,60,72,74
